"","EntityID","LocationID","ObservationTimeString","Variable","Value","ObservationTime"
"24",1,"UKNWN",2019-01-19 19:48:23,"Var.1",788.086666666667,1547945303
"25",1,"UKNWN",2019-01-19 20:03:23,"Var.1",789.086666666667,1547946203
"26",1,"UKNWN",2019-01-19 20:18:23,"Var.1",790.086666666667,1547947103
"27",1,"UKNWN",2019-01-19 20:33:23,"Var.1",791.086666666667,1547948003
"28",1,"UKNWN",2019-01-19 20:48:23,"Var.1",792.086666666667,1547948903
"29",1,"UKNWN",2019-01-19 21:03:23,"Var.1",793.086666666667,1547949803
"30",1,"UKNWN",2019-01-19 21:18:23,"Var.1",794.086666666667,1547950703
"31",1,"UKNWN",2019-01-19 21:33:23,"Var.1",795.086666666667,1547951603
"32",1,"UKNWN",2019-01-19 21:48:23,"Var.1",796.086666666667,1547952503
"33",1,"UKNWN",2019-01-19 22:03:23,"Var.1",797.086666666667,1547953403
"34",1,"UKNWN",2019-01-19 22:18:23,"Var.1",798.086666666667,1547954303
"35",1,"UKNWN",2019-01-19 22:33:23,"Var.1",799.086666666667,1547955203
"36",1,"UKNWN",2019-01-19 22:48:23,"Var.1",800.086666666667,1547956103
"37",2,"UKNWN",2019-01-18 07:35:41,"Var.1",643.24,1547814941
"38",2,"UKNWN",2019-01-18 07:50:41,"Var.1",644.24,1547815841
"39",2,"UKNWN",2019-01-18 08:05:41,"Var.1",645.24,1547816741
"40",2,"UKNWN",2019-01-18 08:20:41,"Var.1",646.24,1547817641
"41",2,"UKNWN",2019-01-18 08:35:41,"Var.1",647.24,1547818541
"42",2,"UKNWN",2019-01-18 08:50:41,"Var.1",648.24,1547819441
"43",2,"UKNWN",2019-01-18 09:05:41,"Var.1",649.24,1547820341
"44",2,"UKNWN",2019-01-18 09:20:41,"Var.1",650.24,1547821241
"45",2,"UKNWN",2019-01-18 09:35:41,"Var.1",651.24,1547822141
"46",2,"UKNWN",2019-01-18 09:50:41,"Var.1",652.24,1547823041
"47",2,"UKNWN",2019-01-18 10:05:41,"Var.1",653.24,1547823941
"48",2,"UKNWN",2019-01-18 10:20:41,"Var.1",654.24,1547824841
"49",2,"UKNWN",2019-01-18 10:35:41,"Var.1",655.24,1547825741
"50",2,"UKNWN",2019-01-18 10:50:41,"Var.1",656.24,1547826641
"51",2,"UKNWN",2019-01-18 11:05:41,"Var.1",657.24,1547827541
"52",2,"UKNWN",2019-01-18 11:20:41,"Var.1",658.24,1547828441
"53",2,"UKNWN",2019-01-18 11:35:41,"Var.1",659.24,1547829341
"54",2,"UKNWN",2019-01-18 11:50:41,"Var.1",660.24,1547830241
"55",2,"UKNWN",2019-01-18 12:05:41,"Var.1",661.24,1547831141
"56",2,"UKNWN",2019-01-18 12:20:41,"Var.1",662.24,1547832041
"57",2,"UKNWN",2019-01-18 12:35:41,"Var.1",663.24,1547832941
"58",2,"UKNWN",2019-01-18 12:50:41,"Var.1",664.24,1547833841
"59",2,"UKNWN",2019-01-18 13:05:41,"Var.1",665.24,1547834741
"60",2,"UKNWN",2019-01-18 13:20:41,"Var.1",666.24,1547835641
"61",2,"UKNWN",2019-01-18 13:35:41,"Var.1",667.24,1547836541
"62",2,"UKNWN",2019-01-18 13:50:41,"Var.1",668.24,1547837441
"63",2,"UKNWN",2019-01-18 14:05:41,"Var.1",669.24,1547838341
"64",2,"UKNWN",2019-01-18 14:20:41,"Var.1",670.24,1547839241
"65",2,"UKNWN",2019-01-18 14:35:41,"Var.1",671.24,1547840141
"66",2,"UKNWN",2019-01-18 14:50:41,"Var.1",672.24,1547841041
"67",2,"UKNWN",2019-01-18 15:05:41,"Var.1",673.24,1547841941
"68",2,"UKNWN",2019-01-18 15:20:41,"Var.1",674.24,1547842841
"69",2,"UKNWN",2019-01-18 15:35:41,"Var.1",675.24,1547843741
"70",2,"UKNWN",2019-01-18 15:50:41,"Var.1",676.24,1547844641
"71",2,"UKNWN",2019-01-18 16:05:41,"Var.1",677.24,1547845541
"72",2,"UKNWN",2019-01-18 16:20:41,"Var.1",678.24,1547846441
"73",3,"UKNWN",2019-01-15 16:04:53,"Var.1",389.186666666667,1547586293
"74",3,"UKNWN",2019-01-15 16:19:53,"Var.1",390.186666666667,1547587193
"75",3,"UKNWN",2019-01-15 16:34:53,"Var.1",391.186666666667,1547588093
"76",3,"UKNWN",2019-01-15 16:49:53,"Var.1",392.186666666667,1547588993
"77",3,"UKNWN",2019-01-15 17:04:53,"Var.1",393.186666666667,1547589893
"78",3,"UKNWN",2019-01-15 17:19:53,"Var.1",394.186666666667,1547590793
"79",3,"UKNWN",2019-01-15 17:34:53,"Var.1",395.186666666667,1547591693
"80",3,"UKNWN",2019-01-15 17:49:53,"Var.1",396.186666666667,1547592593
"81",3,"UKNWN",2019-01-15 18:04:53,"Var.1",397.186666666667,1547593493
"82",3,"UKNWN",2019-01-15 18:19:53,"Var.1",398.186666666667,1547594393
"83",3,"UKNWN",2019-01-15 18:34:53,"Var.1",399.186666666667,1547595293
"84",3,"UKNWN",2019-01-15 18:49:53,"Var.1",400.186666666667,1547596193
"85",3,"UKNWN",2019-01-15 19:04:53,"Var.1",401.186666666667,1547597093
"86",3,"UKNWN",2019-01-15 19:19:53,"Var.1",402.186666666667,1547597993
"87",3,"UKNWN",2019-01-15 19:34:53,"Var.1",403.186666666667,1547598893
"88",3,"UKNWN",2019-01-15 19:49:53,"Var.1",404.186666666667,1547599793
"89",3,"UKNWN",2019-01-15 20:04:53,"Var.1",405.186666666667,1547600693
"90",3,"UKNWN",2019-01-15 20:19:53,"Var.1",406.186666666667,1547601593
"91",3,"UKNWN",2019-01-15 20:34:53,"Var.1",407.186666666667,1547602493
"92",3,"UKNWN",2019-01-15 20:49:53,"Var.1",408.186666666667,1547603393
"93",3,"UKNWN",2019-01-15 21:04:53,"Var.1",409.186666666667,1547604293
"94",3,"UKNWN",2019-01-15 21:19:53,"Var.1",410.186666666667,1547605193
"95",3,"UKNWN",2019-01-15 21:34:53,"Var.1",411.186666666667,1547606093
"96",3,"UKNWN",2019-01-15 21:49:53,"Var.1",412.186666666667,1547606993
"97",3,"UKNWN",2019-01-15 22:04:53,"Var.1",413.186666666667,1547607893
"98",3,"UKNWN",2019-01-15 22:19:53,"Var.1",414.186666666667,1547608793
"99",3,"UKNWN",2019-01-15 22:34:53,"Var.1",415.186666666667,1547609693
"100",3,"UKNWN",2019-01-15 22:49:53,"Var.1",416.186666666667,1547610593
"101",3,"UKNWN",2019-01-15 23:04:53,"Var.1",417.186666666667,1547611493
"102",3,"UKNWN",2019-01-15 23:19:53,"Var.1",418.186666666667,1547612393
"103",3,"UKNWN",2019-01-15 23:34:53,"Var.1",419.186666666667,1547613293
"104",3,"UKNWN",2019-01-15 23:49:53,"Var.1",420.186666666667,1547614193
"105",3,"UKNWN",2019-01-16 00:04:53,"Var.1",421.186666666667,1547615093
"106",3,"UKNWN",2019-01-16 00:19:53,"Var.1",422.186666666667,1547615993
"107",3,"UKNWN",2019-01-16 00:34:53,"Var.1",423.186666666667,1547616893
"108",3,"UKNWN",2019-01-16 00:49:53,"Var.1",424.186666666667,1547617793
"109",4,"UKNWN",2019-01-21 19:37:40,"Var.1",979.371111111111,1548117460
"110",4,"UKNWN",2019-01-21 19:52:40,"Var.1",980.371111111111,1548118360
"111",4,"UKNWN",2019-01-21 20:07:40,"Var.1",981.371111111111,1548119260
"112",4,"UKNWN",2019-01-21 20:22:40,"Var.1",982.371111111111,1548120160
"113",4,"UKNWN",2019-01-21 20:37:40,"Var.1",983.371111111111,1548121060
"114",4,"UKNWN",2019-01-21 20:52:40,"Var.1",984.371111111111,1548121960
"115",4,"UKNWN",2019-01-21 21:07:40,"Var.1",985.371111111111,1548122860
"116",4,"UKNWN",2019-01-21 21:22:40,"Var.1",986.371111111111,1548123760
"117",4,"UKNWN",2019-01-21 21:37:40,"Var.1",987.371111111111,1548124660
"118",4,"UKNWN",2019-01-21 21:52:40,"Var.1",988.371111111111,1548125560
"119",4,"UKNWN",2019-01-21 22:07:40,"Var.1",989.371111111111,1548126460
"120",4,"UKNWN",2019-01-21 22:22:40,"Var.1",990.371111111111,1548127360
"121",4,"UKNWN",2019-01-21 22:37:40,"Var.1",991.371111111111,1548128260
"122",4,"UKNWN",2019-01-21 22:52:40,"Var.1",992.371111111111,1548129160
"123",4,"UKNWN",2019-01-21 23:07:40,"Var.1",993.371111111111,1548130060
"124",4,"UKNWN",2019-01-21 23:22:40,"Var.1",994.371111111111,1548130960
"125",4,"UKNWN",2019-01-21 23:37:40,"Var.1",995.371111111111,1548131860
"126",4,"UKNWN",2019-01-21 23:52:40,"Var.1",996.371111111111,1548132760
"127",4,"UKNWN",2019-01-22 00:07:40,"Var.1",997.371111111111,1548133660
"128",4,"UKNWN",2019-01-22 00:22:40,"Var.1",998.371111111111,1548134560
"129",4,"UKNWN",2019-01-22 00:37:40,"Var.1",999.371111111111,1548135460
"130",4,"UKNWN",2019-01-22 00:52:40,"Var.1",1000.37111111111,1548136360
"131",4,"UKNWN",2019-01-22 01:07:40,"Var.1",1001.37111111111,1548137260
"132",4,"UKNWN",2019-01-22 01:22:40,"Var.1",1002.37111111111,1548138160
"133",4,"UKNWN",2019-01-22 01:37:40,"Var.1",1003.37111111111,1548139060
"134",4,"UKNWN",2019-01-22 01:52:40,"Var.1",1004.37111111111,1548139960
"135",4,"UKNWN",2019-01-22 02:07:40,"Var.1",1005.37111111111,1548140860
"136",4,"UKNWN",2019-01-22 02:22:40,"Var.1",1006.37111111111,1548141760
"137",4,"UKNWN",2019-01-22 02:37:40,"Var.1",1007.37111111111,1548142660
"138",4,"UKNWN",2019-01-22 02:52:40,"Var.1",1008.37111111111,1548143560
"139",4,"UKNWN",2019-01-22 03:07:40,"Var.1",1009.37111111111,1548144460
"140",4,"UKNWN",2019-01-22 03:22:40,"Var.1",1010.37111111111,1548145360
"141",4,"UKNWN",2019-01-22 03:37:40,"Var.1",1011.37111111111,1548146260
"142",4,"UKNWN",2019-01-22 03:52:40,"Var.1",1012.37111111111,1548147160
"143",4,"UKNWN",2019-01-22 04:07:40,"Var.1",1013.37111111111,1548148060
"144",4,"UKNWN",2019-01-22 04:22:40,"Var.1",1014.37111111111,1548148960
"145",5,"UKNWN",2019-01-11 22:33:59,"Var.1",31.1266666666667,1547264039
"146",5,"UKNWN",2019-01-11 22:48:59,"Var.1",32.1266666666667,1547264939
"147",5,"UKNWN",2019-01-11 23:03:59,"Var.1",33.1266666666667,1547265839
"148",5,"UKNWN",2019-01-11 23:18:59,"Var.1",34.1266666666667,1547266739
"149",5,"UKNWN",2019-01-11 23:33:59,"Var.1",35.1266666666667,1547267639
"150",5,"UKNWN",2019-01-11 23:48:59,"Var.1",36.1266666666667,1547268539
"151",5,"UKNWN",2019-01-12 00:03:59,"Var.1",37.1266666666667,1547269439
"152",5,"UKNWN",2019-01-12 00:18:59,"Var.1",38.1266666666667,1547270339
"153",5,"UKNWN",2019-01-12 00:33:59,"Var.1",39.1266666666667,1547271239
"154",5,"UKNWN",2019-01-12 00:48:59,"Var.1",40.1266666666667,1547272139
"155",5,"UKNWN",2019-01-12 01:03:59,"Var.1",41.1266666666667,1547273039
"156",5,"UKNWN",2019-01-12 01:18:59,"Var.1",42.1266666666667,1547273939
"157",5,"UKNWN",2019-01-12 01:33:59,"Var.1",43.1266666666667,1547274839
"158",5,"UKNWN",2019-01-12 01:48:59,"Var.1",44.1266666666667,1547275739
"159",5,"UKNWN",2019-01-12 02:03:59,"Var.1",45.1266666666667,1547276639
"160",5,"UKNWN",2019-01-12 02:18:59,"Var.1",46.1266666666667,1547277539
"161",5,"UKNWN",2019-01-12 02:33:59,"Var.1",47.1266666666667,1547278439
"162",5,"UKNWN",2019-01-12 02:48:59,"Var.1",48.1266666666667,1547279339
"163",5,"UKNWN",2019-01-12 03:03:59,"Var.1",49.1266666666667,1547280239
"164",5,"UKNWN",2019-01-12 03:18:59,"Var.1",50.1266666666667,1547281139
"165",5,"UKNWN",2019-01-12 03:33:59,"Var.1",51.1266666666667,1547282039
"166",5,"UKNWN",2019-01-12 03:48:59,"Var.1",52.1266666666667,1547282939
"167",5,"UKNWN",2019-01-12 04:03:59,"Var.1",53.1266666666667,1547283839
"168",5,"UKNWN",2019-01-12 04:18:59,"Var.1",54.1266666666667,1547284739
"169",5,"UKNWN",2019-01-12 04:33:59,"Var.1",55.1266666666667,1547285639
"170",5,"UKNWN",2019-01-12 04:48:59,"Var.1",56.1266666666667,1547286539
"171",5,"UKNWN",2019-01-12 05:03:59,"Var.1",57.1266666666667,1547287439
"172",5,"UKNWN",2019-01-12 05:18:59,"Var.1",58.1266666666667,1547288339
"173",5,"UKNWN",2019-01-12 05:33:59,"Var.1",59.1266666666667,1547289239
"174",5,"UKNWN",2019-01-12 05:48:59,"Var.1",60.1266666666667,1547290139
"175",5,"UKNWN",2019-01-12 06:03:59,"Var.1",61.1266666666667,1547291039
"176",5,"UKNWN",2019-01-12 06:18:59,"Var.1",62.1266666666667,1547291939
"177",5,"UKNWN",2019-01-12 06:33:59,"Var.1",63.1266666666667,1547292839
"178",5,"UKNWN",2019-01-12 06:48:59,"Var.1",64.1266666666667,1547293739
"179",5,"UKNWN",2019-01-12 07:03:59,"Var.1",65.1266666666667,1547294639
"180",5,"UKNWN",2019-01-12 07:18:59,"Var.1",66.1266666666667,1547295539
"181",6,"UKNWN",2019-01-12 17:44:48,"Var.1",107.846666666667,1547333088
"182",6,"UKNWN",2019-01-12 17:59:48,"Var.1",108.846666666667,1547333988
"183",6,"UKNWN",2019-01-12 18:14:48,"Var.1",109.846666666667,1547334888
"184",6,"UKNWN",2019-01-12 18:29:48,"Var.1",110.846666666667,1547335788
"185",6,"UKNWN",2019-01-12 18:44:48,"Var.1",111.846666666667,1547336688
"186",6,"UKNWN",2019-01-12 18:59:48,"Var.1",112.846666666667,1547337588
"187",6,"UKNWN",2019-01-12 19:14:48,"Var.1",113.846666666667,1547338488
"188",6,"UKNWN",2019-01-12 19:29:48,"Var.1",114.846666666667,1547339388
"189",6,"UKNWN",2019-01-12 19:44:48,"Var.1",115.846666666667,1547340288
"190",6,"UKNWN",2019-01-12 19:59:48,"Var.1",116.846666666667,1547341188
"191",6,"UKNWN",2019-01-12 20:14:48,"Var.1",117.846666666667,1547342088
"192",6,"UKNWN",2019-01-12 20:29:48,"Var.1",118.846666666667,1547342988
"193",6,"UKNWN",2019-01-12 20:44:48,"Var.1",119.846666666667,1547343888
"194",6,"UKNWN",2019-01-12 20:59:48,"Var.1",120.846666666667,1547344788
"195",6,"UKNWN",2019-01-12 21:14:48,"Var.1",121.846666666667,1547345688
"196",6,"UKNWN",2019-01-12 21:29:48,"Var.1",122.846666666667,1547346588
"197",6,"UKNWN",2019-01-12 21:44:48,"Var.1",123.846666666667,1547347488
"198",6,"UKNWN",2019-01-12 21:59:48,"Var.1",124.846666666667,1547348388
"199",6,"UKNWN",2019-01-12 22:14:48,"Var.1",125.846666666667,1547349288
"200",6,"UKNWN",2019-01-12 22:29:48,"Var.1",126.846666666667,1547350188
"201",6,"UKNWN",2019-01-12 22:44:48,"Var.1",127.846666666667,1547351088
"202",6,"UKNWN",2019-01-12 22:59:48,"Var.1",128.846666666667,1547351988
"203",6,"UKNWN",2019-01-12 23:14:48,"Var.1",129.846666666667,1547352888
"204",6,"UKNWN",2019-01-12 23:29:48,"Var.1",130.846666666667,1547353788
"205",6,"UKNWN",2019-01-12 23:44:48,"Var.1",131.846666666667,1547354688
"206",6,"UKNWN",2019-01-12 23:59:48,"Var.1",132.846666666667,1547355588
"207",6,"UKNWN",2019-01-13 00:14:48,"Var.1",133.846666666667,1547356488
"208",6,"UKNWN",2019-01-13 00:29:48,"Var.1",134.846666666667,1547357388
"209",6,"UKNWN",2019-01-13 00:44:48,"Var.1",135.846666666667,1547358288
"210",6,"UKNWN",2019-01-13 00:59:48,"Var.1",136.846666666667,1547359188
"211",6,"UKNWN",2019-01-13 01:14:48,"Var.1",137.846666666667,1547360088
"212",6,"UKNWN",2019-01-13 01:29:48,"Var.1",138.846666666667,1547360988
"213",6,"UKNWN",2019-01-13 01:44:48,"Var.1",139.846666666667,1547361888
"214",6,"UKNWN",2019-01-13 01:59:48,"Var.1",140.846666666667,1547362788
"215",6,"UKNWN",2019-01-13 02:14:48,"Var.1",141.846666666667,1547363688
"216",6,"UKNWN",2019-01-13 02:29:48,"Var.1",142.846666666667,1547364588
"217",7,"UKNWN",2019-01-20 16:03:58,"Var.1",869.124444444444,1548018238
"218",7,"UKNWN",2019-01-20 16:18:58,"Var.1",870.124444444444,1548019138
"219",7,"UKNWN",2019-01-20 16:33:58,"Var.1",871.124444444444,1548020038
"220",7,"UKNWN",2019-01-20 16:48:58,"Var.1",872.124444444444,1548020938
"221",7,"UKNWN",2019-01-20 17:03:58,"Var.1",873.124444444444,1548021838
"222",7,"UKNWN",2019-01-20 17:18:58,"Var.1",874.124444444444,1548022738
"223",7,"UKNWN",2019-01-20 17:33:58,"Var.1",875.124444444444,1548023638
"224",7,"UKNWN",2019-01-20 17:48:58,"Var.1",876.124444444444,1548024538
"225",7,"UKNWN",2019-01-20 18:03:58,"Var.1",877.124444444444,1548025438
"226",7,"UKNWN",2019-01-20 18:18:58,"Var.1",878.124444444444,1548026338
"227",7,"UKNWN",2019-01-20 18:33:58,"Var.1",879.124444444444,1548027238
"228",7,"UKNWN",2019-01-20 18:48:58,"Var.1",880.124444444444,1548028138
"229",7,"UKNWN",2019-01-20 19:03:58,"Var.1",881.124444444444,1548029038
"230",7,"UKNWN",2019-01-20 19:18:58,"Var.1",882.124444444444,1548029938
"231",7,"UKNWN",2019-01-20 19:33:58,"Var.1",883.124444444444,1548030838
"232",7,"UKNWN",2019-01-20 19:48:58,"Var.1",884.124444444444,1548031738
"233",7,"UKNWN",2019-01-20 20:03:58,"Var.1",885.124444444444,1548032638
"234",7,"UKNWN",2019-01-20 20:18:58,"Var.1",886.124444444444,1548033538
"235",7,"UKNWN",2019-01-20 20:33:58,"Var.1",887.124444444444,1548034438
"236",7,"UKNWN",2019-01-20 20:48:58,"Var.1",888.124444444444,1548035338
"237",7,"UKNWN",2019-01-20 21:03:58,"Var.1",889.124444444444,1548036238
"238",7,"UKNWN",2019-01-20 21:18:58,"Var.1",890.124444444444,1548037138
"239",7,"UKNWN",2019-01-20 21:33:58,"Var.1",891.124444444444,1548038038
"240",7,"UKNWN",2019-01-20 21:48:58,"Var.1",892.124444444444,1548038938
"241",7,"UKNWN",2019-01-20 22:03:58,"Var.1",893.124444444444,1548039838
"242",7,"UKNWN",2019-01-20 22:18:58,"Var.1",894.124444444444,1548040738
"243",7,"UKNWN",2019-01-20 22:33:58,"Var.1",895.124444444444,1548041638
"244",7,"UKNWN",2019-01-20 22:48:58,"Var.1",896.124444444444,1548042538
"245",7,"UKNWN",2019-01-20 23:03:58,"Var.1",897.124444444444,1548043438
"246",7,"UKNWN",2019-01-20 23:18:58,"Var.1",898.124444444444,1548044338
"247",7,"UKNWN",2019-01-20 23:33:58,"Var.1",899.124444444444,1548045238
"248",7,"UKNWN",2019-01-20 23:48:58,"Var.1",900.124444444444,1548046138
"249",7,"UKNWN",2019-01-21 00:03:58,"Var.1",901.124444444444,1548047038
"250",7,"UKNWN",2019-01-21 00:18:58,"Var.1",902.124444444444,1548047938
"251",7,"UKNWN",2019-01-21 00:33:58,"Var.1",903.124444444444,1548048838
"252",7,"UKNWN",2019-01-21 00:48:58,"Var.1",904.124444444444,1548049738
"253",8,"UKNWN",2019-01-12 14:24:45,"Var.1",94.5111111111111,1547321085
"254",8,"UKNWN",2019-01-12 14:39:45,"Var.1",95.5111111111111,1547321985
"255",8,"UKNWN",2019-01-12 14:54:45,"Var.1",96.5111111111111,1547322885
"256",8,"UKNWN",2019-01-12 15:09:45,"Var.1",97.5111111111111,1547323785
"257",8,"UKNWN",2019-01-12 15:24:45,"Var.1",98.5111111111111,1547324685
"258",8,"UKNWN",2019-01-12 15:39:45,"Var.1",99.5111111111111,1547325585
"259",8,"UKNWN",2019-01-12 15:54:45,"Var.1",100.511111111111,1547326485
"260",8,"UKNWN",2019-01-12 16:09:45,"Var.1",101.511111111111,1547327385
"261",8,"UKNWN",2019-01-12 16:24:45,"Var.1",102.511111111111,1547328285
"262",8,"UKNWN",2019-01-12 16:39:45,"Var.1",103.511111111111,1547329185
"263",8,"UKNWN",2019-01-12 16:54:45,"Var.1",104.511111111111,1547330085
"264",8,"UKNWN",2019-01-12 17:09:45,"Var.1",105.511111111111,1547330985
"265",8,"UKNWN",2019-01-12 17:24:45,"Var.1",106.511111111111,1547331885
"266",8,"UKNWN",2019-01-12 17:39:45,"Var.1",107.511111111111,1547332785
"267",8,"UKNWN",2019-01-12 17:54:45,"Var.1",108.511111111111,1547333685
"268",8,"UKNWN",2019-01-12 18:09:45,"Var.1",109.511111111111,1547334585
"269",8,"UKNWN",2019-01-12 18:24:45,"Var.1",110.511111111111,1547335485
"270",8,"UKNWN",2019-01-12 18:39:45,"Var.1",111.511111111111,1547336385
"271",8,"UKNWN",2019-01-12 18:54:45,"Var.1",112.511111111111,1547337285
"272",8,"UKNWN",2019-01-12 19:09:45,"Var.1",113.511111111111,1547338185
"273",8,"UKNWN",2019-01-12 19:24:45,"Var.1",114.511111111111,1547339085
"274",8,"UKNWN",2019-01-12 19:39:45,"Var.1",115.511111111111,1547339985
"275",8,"UKNWN",2019-01-12 19:54:45,"Var.1",116.511111111111,1547340885
"276",8,"UKNWN",2019-01-12 20:09:45,"Var.1",117.511111111111,1547341785
"277",8,"UKNWN",2019-01-12 20:24:45,"Var.1",118.511111111111,1547342685
"278",8,"UKNWN",2019-01-12 20:39:45,"Var.1",119.511111111111,1547343585
"279",8,"UKNWN",2019-01-12 20:54:45,"Var.1",120.511111111111,1547344485
"280",8,"UKNWN",2019-01-12 21:09:45,"Var.1",121.511111111111,1547345385
"281",8,"UKNWN",2019-01-12 21:24:45,"Var.1",122.511111111111,1547346285
"282",8,"UKNWN",2019-01-12 21:39:45,"Var.1",123.511111111111,1547347185
"283",8,"UKNWN",2019-01-12 21:54:45,"Var.1",124.511111111111,1547348085
"284",8,"UKNWN",2019-01-12 22:09:45,"Var.1",125.511111111111,1547348985
"285",8,"UKNWN",2019-01-12 22:24:45,"Var.1",126.511111111111,1547349885
"286",8,"UKNWN",2019-01-12 22:39:45,"Var.1",127.511111111111,1547350785
"287",8,"UKNWN",2019-01-12 22:54:45,"Var.1",128.511111111111,1547351685
"288",8,"UKNWN",2019-01-12 23:09:45,"Var.1",129.511111111111,1547352585
"289",9,"UKNWN",2019-01-12 16:13:40,"Var.1",101.772222222222,1547327620
"290",9,"UKNWN",2019-01-12 16:28:40,"Var.1",102.772222222222,1547328520
"291",9,"UKNWN",2019-01-12 16:43:40,"Var.1",103.772222222222,1547329420
"292",9,"UKNWN",2019-01-12 16:58:40,"Var.1",104.772222222222,1547330320
"293",9,"UKNWN",2019-01-12 17:13:40,"Var.1",105.772222222222,1547331220
"294",9,"UKNWN",2019-01-12 17:28:40,"Var.1",106.772222222222,1547332120
"295",9,"UKNWN",2019-01-12 17:43:40,"Var.1",107.772222222222,1547333020
"296",9,"UKNWN",2019-01-12 17:58:40,"Var.1",108.772222222222,1547333920
"297",9,"UKNWN",2019-01-12 18:13:40,"Var.1",109.772222222222,1547334820
"298",9,"UKNWN",2019-01-12 18:28:40,"Var.1",110.772222222222,1547335720
"299",9,"UKNWN",2019-01-12 18:43:40,"Var.1",111.772222222222,1547336620
"300",9,"UKNWN",2019-01-12 18:58:40,"Var.1",112.772222222222,1547337520
"301",9,"UKNWN",2019-01-12 19:13:40,"Var.1",113.772222222222,1547338420
"302",9,"UKNWN",2019-01-12 19:28:40,"Var.1",114.772222222222,1547339320
"303",9,"UKNWN",2019-01-12 19:43:40,"Var.1",115.772222222222,1547340220
"304",9,"UKNWN",2019-01-12 19:58:40,"Var.1",116.772222222222,1547341120
"305",9,"UKNWN",2019-01-12 20:13:40,"Var.1",117.772222222222,1547342020
"306",9,"UKNWN",2019-01-12 20:28:40,"Var.1",118.772222222222,1547342920
"307",9,"UKNWN",2019-01-12 20:43:40,"Var.1",119.772222222222,1547343820
"308",9,"UKNWN",2019-01-12 20:58:40,"Var.1",120.772222222222,1547344720
"309",9,"UKNWN",2019-01-12 21:13:40,"Var.1",121.772222222222,1547345620
"310",9,"UKNWN",2019-01-12 21:28:40,"Var.1",122.772222222222,1547346520
"311",9,"UKNWN",2019-01-12 21:43:40,"Var.1",123.772222222222,1547347420
"312",9,"UKNWN",2019-01-12 21:58:40,"Var.1",124.772222222222,1547348320
"313",9,"UKNWN",2019-01-12 22:13:40,"Var.1",125.772222222222,1547349220
"314",9,"UKNWN",2019-01-12 22:28:40,"Var.1",126.772222222222,1547350120
"315",9,"UKNWN",2019-01-12 22:43:40,"Var.1",127.772222222222,1547351020
"316",9,"UKNWN",2019-01-12 22:58:40,"Var.1",128.772222222222,1547351920
"317",9,"UKNWN",2019-01-12 23:13:40,"Var.1",129.772222222222,1547352820
"318",9,"UKNWN",2019-01-12 23:28:40,"Var.1",130.772222222222,1547353720
"319",9,"UKNWN",2019-01-12 23:43:40,"Var.1",131.772222222222,1547354620
"320",9,"UKNWN",2019-01-12 23:58:40,"Var.1",132.772222222222,1547355520
"321",9,"UKNWN",2019-01-13 00:13:40,"Var.1",133.772222222222,1547356420
"322",9,"UKNWN",2019-01-13 00:28:40,"Var.1",134.772222222222,1547357320
"323",9,"UKNWN",2019-01-13 00:43:40,"Var.1",135.772222222222,1547358220
"324",9,"UKNWN",2019-01-13 00:58:40,"Var.1",136.772222222222,1547359120
"325",10,"UKNWN",2019-01-21 20:18:10,"Var.1",982.072222222222,1548119890
